Rooms,Type,Price,Distance_from_CBD,Bathroom,Car_Spot,Region,Schooling_Facilities
4,h,1483000.0,5.9,1.0,2.0,western metropolitan,229.0
2,u,432000.0,5.9,1.0,1.0,western metropolitan,229.0
4,h,1640000.0,5.9,3.0,2.0,western metropolitan,229.0
5,h,1430000.0,5.9,2.0,1.0,western metropolitan,229.0
2,u,610000.0,5.9,1.0,1.0,western metropolitan,229.0
3,h,940000.0,5.9,3.0,1.0,western metropolitan,229.0
3,h,890000.0,5.9,1.0,1.0,western metropolitan,229.0
4,h,1505000.0,5.9,1.0,2.0,western metropolitan,229.0
3,h,1180000.0,5.9,2.0,2.0,western metropolitan,229.0
4,h,1480000.0,5.9,2.0,2.0,western metropolitan,229.0
2,h,1150000.0,5.9,1.0,1.0,western metropolitan,229.0
3,h,1350000.0,5.9,1.0,3.0,western metropolitan,229.0
5,h,1905000.0,5.9,2.0,2.0,western metropolitan,229.0
2,t,865000.0,5.9,2.0,1.0,western metropolitan,229.0
2,t,705000.0,5.9,2.0,1.0,western metropolitan,229.0
2,u,442000.0,5.9,1.0,1.0,western metropolitan,229.0
2,u,540000.0,5.9,2.0,1.0,western metropolitan,229.0
3,h,1037500.0,5.9,1.0,2.0,western metropolitan,229.0
3,t,1050000.0,5.9,2.0,2.0,western metropolitan,229.0
2,u,440000.0,5.9,1.0,1.0,western metropolitan,229.0
2,h,1010000.0,5.9,1.0,1.0,western metropolitan,229.0
4,h,1430000.0,5.9,2.0,1.0,western metropolitan,229.0
2,u,570000.0,5.9,1.0,1.0,western metropolitan,229.0
2,u,690000.0,5.9,1.0,1.0,western metropolitan,229.0
4,h,1070000.0,5.9,1.0,2.0,western metropolitan,229.0
3,h,1291000.0,5.9,1.0,2.0,western metropolitan,229.0
3,h,1130000.0,5.9,2.0,1.0,western metropolitan,229.0
3,h,1135000.0,5.9,1.0,1.0,western metropolitan,229.0
4,h,950000.0,5.9,2.0,1.0,western metropolitan,229.0
3,u,790000.0,5.9,2.0,1.0,western metropolitan,229.0
2,u,415000.0,5.9,1.0,1.0,western metropolitan,229.0
4,h,1345000.0,5.9,1.0,1.0,western metropolitan,229.0
2,u,415000.0,5.9,1.0,2.0,western metropolitan,229.0
3,h,1381500.0,5.9,2.0,2.0,western metropolitan,229.0
3,h,940000.0,5.9,2.0,2.0,western metropolitan,229.0
3,h,995000.0,5.9,2.0,1.0,western metropolitan,229.0
3,h,1050000.0,5.9,1.0,3.0,western metropolitan,229.0
3,h,786000.0,5.9,2.0,1.0,western metropolitan,229.0
2,h,705000.0,5.9,1.0,3.0,western metropolitan,229.0
3,h,660000.0,5.9,1.0,2.0,western metropolitan,229.0
2,h,760000.0,5.9,1.0,1.0,western metropolitan,229.0
3,u,487500.0,5.9,1.0,3.0,western metropolitan,229.0
3,h,1125000.0,5.9,1.0,2.0,western metropolitan,229.0
3,t,1000000.0,5.9,2.0,2.0,western metropolitan,229.0
4,h,1110000.0,5.9,2.0,1.0,western metropolitan,229.0
4,h,1300000.0,5.9,1.0,3.0,western metropolitan,229.0
3,h,1060000.0,5.9,1.0,1.0,western metropolitan,229.0
3,h,1410000.0,5.9,2.0,2.0,western metropolitan,229.0
3,h,1305000.0,5.9,1.0,1.0,western metropolitan,229.0
3,h,932500.0,5.9,2.0,1.0,western metropolitan,229.0
3,h,965000.0,5.9,1.0,1.0,western metropolitan,229.0
3,h,1215000.0,5.9,1.0,1.0,western metropolitan,229.0
2,u,545000.0,5.9,1.0,2.0,western metropolitan,229.0
4,h,1800000.0,5.9,1.0,2.0,western metropolitan,229.0
3,t,840000.0,5.9,1.0,2.0,western metropolitan,229.0
4,h,1705000.0,5.9,2.0,3.0,western metropolitan,229.0
3,h,970000.0,5.9,1.0,1.0,western metropolitan,229.0
2,h,925000.0,5.9,1.0,1.0,western metropolitan,229.0
4,h,2250000.0,11.0,3.0,2.0,southern metropolitan,191.0
2,h,1820000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1670000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,t,955000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,t,2050000.0,11.0,3.0,3.0,southern metropolitan,191.0
2,u,500000.0,11.0,1.0,1.0,southern metropolitan,191.0
2,h,1575000.0,11.0,1.0,2.0,southern metropolitan,191.0
4,h,1991000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1425000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1555000.0,11.0,2.0,2.0,southern metropolitan,191.0
2,h,1417000.0,11.0,2.0,2.0,southern metropolitan,191.0
5,h,1850000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,780000.0,11.0,2.0,2.0,southern metropolitan,191.0
4,h,1942000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1100000.0,11.0,3.0,2.0,southern metropolitan,191.0
3,h,1337000.0,11.0,1.0,2.0,southern metropolitan,191.0
5,h,2250000.0,11.0,3.0,3.0,southern metropolitan,191.0
4,h,2215000.0,11.0,2.0,1.0,southern metropolitan,191.0
4,h,1880000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1518000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1710000.0,11.0,1.0,2.0,southern metropolitan,191.0
3,h,1655000.0,11.0,1.0,3.0,southern metropolitan,191.0
3,t,1340000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1445000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1500000.0,11.0,2.0,2.0,southern metropolitan,191.0
4,h,1550000.0,11.0,2.0,2.0,southern metropolitan,191.0
2,h,1356000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1662000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1665000.0,11.0,2.0,3.0,southern metropolitan,191.0
2,h,1445000.0,11.0,1.0,2.0,southern metropolitan,191.0
3,h,1600000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,980000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,t,1300000.0,11.0,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,11.0,3.0,2.0,southern metropolitan,191.0
4,h,1730000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,t,968000.0,11.0,1.0,1.0,southern metropolitan,191.0
3,t,900000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1570000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1500000.0,11.0,1.0,2.0,southern metropolitan,191.0
3,h,1360000.0,11.0,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,11.0,3.0,2.0,southern metropolitan,191.0
4,h,1600000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1500000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1430000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1601000.0,11.0,2.0,2.0,southern metropolitan,191.0
4,h,1650000.0,11.0,2.0,2.0,southern metropolitan,191.0
4,h,1800000.0,11.0,2.0,3.0,southern metropolitan,191.0
3,h,1610000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1830000.0,11.0,2.0,3.0,southern metropolitan,191.0
3,h,1415000.0,11.0,1.0,1.0,southern metropolitan,191.0
2,h,1440000.0,11.0,1.0,1.0,southern metropolitan,191.0
4,t,1250000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1422000.0,11.0,1.0,2.0,southern metropolitan,191.0
5,h,1600000.0,11.0,3.0,3.0,southern metropolitan,191.0
4,h,1860000.0,11.0,2.0,3.0,southern metropolitan,191.0
3,t,1710000.0,11.0,2.0,2.0,southern metropolitan,191.0
4,h,1790000.0,11.0,2.0,2.0,southern metropolitan,191.0
4,h,1950000.0,11.0,2.0,2.0,southern metropolitan,191.0
3,h,1600000.0,11.0,1.0,2.0,southern metropolitan,191.0
3,h,1320000.0,11.0,1.0,2.0,southern metropolitan,191.0
3,h,1650000.0,11.0,1.0,1.0,southern metropolitan,191.0
4,h,1280000.0,11.0,2.0,2.0,southern metropolitan,191.0
2,h,995000.0,12.2,1.0,1.0,southern metropolitan,191.0
3,h,1250000.0,12.2,1.0,1.0,southern metropolitan,191.0
3,u,1045000.0,12.2,2.0,2.0,southern metropolitan,191.0
4,h,1200000.0,12.2,3.0,2.0,southern metropolitan,191.0
2,h,1075000.0,12.2,1.0,2.0,southern metropolitan,191.0
4,h,1500000.0,12.2,2.0,2.0,southern metropolitan,191.0
3,h,1120000.0,12.2,1.0,2.0,southern metropolitan,191.0
2,t,700000.0,12.2,1.0,2.0,southern metropolitan,191.0
3,h,761000.0,12.2,2.0,3.0,southern metropolitan,191.0
4,h,1270000.0,12.2,2.0,1.0,southern metropolitan,191.0
4,h,1510000.0,12.2,2.0,2.0,southern metropolitan,191.0
3,h,1365000.0,12.2,1.0,1.0,southern metropolitan,191.0
4,h,1100000.0,12.2,2.0,2.0,southern metropolitan,191.0
2,u,675000.0,12.2,2.0,2.0,southern metropolitan,191.0
3,h,1232800.0,12.2,2.0,2.0,southern metropolitan,191.0
3,h,1170000.0,12.2,2.0,2.0,southern metropolitan,191.0
4,h,1415000.0,12.2,3.0,2.0,southern metropolitan,191.0
2,u,690000.0,12.2,1.0,1.0,southern metropolitan,191.0
3,h,1631000.0,12.2,2.0,3.0,southern metropolitan,191.0
4,h,1500000.0,12.2,2.0,1.0,southern metropolitan,191.0
2,t,690000.0,12.2,2.0,2.0,southern metropolitan,191.0
3,h,1060000.0,12.2,1.0,2.0,southern metropolitan,191.0
3,h,875000.0,12.2,2.0,2.0,southern metropolitan,191.0
5,h,1529500.0,12.2,3.0,2.0,southern metropolitan,191.0
2,h,1250000.0,12.2,2.0,2.0,southern metropolitan,191.0
3,h,1200000.0,12.2,2.0,2.0,southern metropolitan,191.0
2,u,600000.0,12.2,1.0,1.0,southern metropolitan,191.0
4,t,980000.0,12.2,2.0,2.0,southern metropolitan,191.0
2,u,535000.0,12.2,1.0,1.0,southern metropolitan,191.0
4,t,1230000.0,12.2,2.0,2.0,southern metropolitan,191.0
3,h,785000.0,12.2,1.0,1.0,southern metropolitan,191.0
4,h,1240000.0,12.2,2.0,2.0,southern metropolitan,191.0
2,u,700000.0,12.2,1.0,2.0,southern metropolitan,191.0
3,t,880000.0,12.2,2.0,2.0,southern metropolitan,191.0
4,h,1350000.0,12.2,2.0,1.0,southern metropolitan,191.0
2,h,1110000.0,12.2,1.0,1.0,southern metropolitan,191.0
3,h,1305000.0,12.2,1.0,1.0,southern metropolitan,191.0
3,h,855000.0,12.2,2.0,1.0,southern metropolitan,191.0
3,h,900000.0,12.2,2.0,2.0,southern metropolitan,191.0
4,t,1400000.0,12.2,2.0,2.0,southern metropolitan,191.0
3,t,964000.0,12.2,2.0,2.0,southern metropolitan,191.0
3,t,900500.0,12.2,2.0,2.0,southern metropolitan,191.0
3,h,1200000.0,12.2,2.0,2.0,southern metropolitan,191.0
3,t,830000.0,12.2,1.0,2.0,southern metropolitan,191.0
4,h,1310000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,850000.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,750000.0,10.5,1.0,1.0,western metropolitan,229.0
3,t,851000.0,10.5,3.0,1.0,western metropolitan,229.0
3,h,848000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,806000.0,10.5,2.0,1.0,western metropolitan,229.0
4,h,1155000.0,10.5,2.0,2.0,western metropolitan,229.0
3,h,670000.0,10.5,2.0,2.0,western metropolitan,229.0
4,h,1200000.0,10.5,3.0,3.0,western metropolitan,229.0
3,h,636000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,655000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,680000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,1160000.0,10.5,3.0,2.0,western metropolitan,229.0
3,h,560000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,750000.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,627500.0,10.5,1.0,1.0,western metropolitan,229.0
3,t,880000.0,10.5,2.0,2.0,western metropolitan,229.0
3,h,825000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,1372000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,950000.0,10.5,3.0,3.0,western metropolitan,229.0
4,h,1200000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,1600000.0,10.5,3.0,3.0,western metropolitan,229.0
2,t,585000.0,10.5,1.0,1.0,western metropolitan,229.0
4,h,1631000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,650000.0,10.5,1.0,3.0,western metropolitan,229.0
3,h,725000.0,10.5,1.0,3.0,western metropolitan,229.0
3,u,665000.0,10.5,2.0,1.0,western metropolitan,229.0
3,h,560500.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,615000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,845000.0,10.5,1.0,3.0,western metropolitan,229.0
3,h,585000.0,10.5,1.0,2.0,western metropolitan,229.0
2,u,440000.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,850000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,775000.0,10.5,1.0,2.0,western metropolitan,229.0
5,h,850000.0,10.5,2.0,3.0,western metropolitan,229.0
3,h,705000.0,10.5,1.0,1.0,western metropolitan,229.0
4,h,1100000.0,10.5,3.0,2.0,western metropolitan,229.0
3,h,710000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,892500.0,10.5,1.0,1.0,western metropolitan,229.0
3,t,730000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,790000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,695000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,855000.0,10.5,1.0,2.0,western metropolitan,229.0
2,h,522500.0,10.5,1.0,1.0,western metropolitan,229.0
4,h,990000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,680000.0,10.5,2.0,2.0,western metropolitan,229.0
3,u,500000.0,10.5,1.0,1.0,western metropolitan,229.0
2,t,550000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,730000.0,10.5,2.0,2.0,western metropolitan,229.0
3,h,875000.0,10.5,1.0,3.0,western metropolitan,229.0
3,h,850000.0,10.5,2.0,3.0,western metropolitan,229.0
3,h,635000.0,10.5,1.0,1.0,western metropolitan,229.0
4,h,762000.0,10.5,2.0,2.0,western metropolitan,229.0
3,h,1215000.0,10.5,1.0,2.0,western metropolitan,229.0
3,u,610000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,815000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,820000.0,10.5,1.0,2.0,western metropolitan,229.0
2,u,415000.0,10.5,1.0,1.0,western metropolitan,229.0
4,h,790000.0,10.5,2.0,2.0,western metropolitan,229.0
4,h,605000.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,805000.0,10.5,2.0,2.0,western metropolitan,229.0
4,h,890000.0,10.5,2.0,3.0,western metropolitan,229.0
3,h,795000.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,634000.0,10.5,2.0,1.0,western metropolitan,229.0
3,h,642000.0,10.5,1.0,1.0,western metropolitan,229.0
3,h,730000.0,10.5,1.0,2.0,western metropolitan,229.0
3,h,863000.0,10.5,2.0,3.0,western metropolitan,229.0
3,h,740000.0,10.5,1.0,2.0,western metropolitan,229.0
4,h,1819000.0,6.6,2.0,1.0,southern metropolitan,191.0
2,u,415000.0,6.6,1.0,2.0,southern metropolitan,191.0
2,u,415000.0,6.6,1.0,1.0,southern metropolitan,191.0
2,t,1015000.0,6.6,1.0,2.0,southern metropolitan,191.0
2,u,438000.0,6.6,2.0,2.0,southern metropolitan,191.0
2,u,502500.0,6.6,1.0,1.0,southern metropolitan,191.0
2,u,520000.0,6.6,1.0,1.0,southern metropolitan,191.0
2,u,442000.0,6.6,1.0,1.0,southern metropolitan,191.0
3,h,1193000.0,6.6,1.0,1.0,southern metropolitan,191.0
2,u,416000.0,6.6,1.0,1.0,southern metropolitan,191.0
2,u,820000.0,6.6,1.0,1.0,southern metropolitan,191.0
2,u,474000.0,6.6,1.0,1.0,southern metropolitan,191.0
2,h,981000.0,6.6,1.0,1.0,southern metropolitan,191.0
3,h,1690000.0,6.6,2.0,2.0,southern metropolitan,191.0
2,u,540000.0,6.6,1.0,1.0,southern metropolitan,191.0
3,h,1080000.0,6.6,1.0,1.0,southern metropolitan,191.0
2,u,500000.0,6.6,1.0,1.0,southern metropolitan,191.0
2,u,497500.0,6.6,1.0,1.0,southern metropolitan,191.0
2,h,2100000.0,9.7,1.0,1.0,southern metropolitan,191.0
4,h,1800000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,t,1255000.0,9.7,1.0,1.0,southern metropolitan,191.0
3,u,1070000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2200000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,2200000.0,9.7,3.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
2,u,806000.0,9.7,1.0,1.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,3.0,southern metropolitan,191.0
2,h,1215000.0,9.7,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
2,u,450000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,t,1400000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,u,812000.0,9.7,1.0,1.0,southern metropolitan,191.0
4,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,1140000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,2250000.0,9.7,2.0,1.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
2,u,605000.0,9.7,1.0,1.0,southern metropolitan,191.0
3,h,1255000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,h,1850000.0,9.7,1.0,1.0,southern metropolitan,191.0
2,u,805000.0,9.7,1.0,1.0,southern metropolitan,191.0
4,h,2000000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,700000.0,9.7,1.0,1.0,southern metropolitan,191.0
4,h,2130000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,h,500000.0,9.7,1.0,1.0,southern metropolitan,191.0
3,h,2125000.0,9.7,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,u,648000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,1800000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,1020000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,u,635000.0,9.7,1.0,1.0,southern metropolitan,191.0
5,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,t,1500000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,h,1900000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,u,526000.0,9.7,1.0,1.0,southern metropolitan,191.0
2,h,415000.0,9.7,1.0,1.0,southern metropolitan,191.0
5,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,905000.0,9.7,1.0,2.0,southern metropolitan,191.0
4,h,1750000.0,9.7,3.0,2.0,southern metropolitan,191.0
2,t,760000.0,9.7,1.0,1.0,southern metropolitan,191.0
2,u,550000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,3.0,3.0,southern metropolitan,191.0
3,t,1367000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,t,788000.0,9.7,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
3,h,1050000.0,9.7,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,t,1400000.0,9.7,3.0,2.0,southern metropolitan,191.0
3,u,662500.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,2.0,3.0,southern metropolitan,191.0
3,u,1280000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,u,625000.0,9.7,1.0,1.0,southern metropolitan,191.0
2,t,700000.0,9.7,1.0,1.0,southern metropolitan,191.0
4,t,1920000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,1860000.0,9.7,1.0,3.0,southern metropolitan,191.0
4,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
5,h,2020000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,u,460000.0,9.7,1.0,1.0,southern metropolitan,191.0
4,h,2250000.0,9.7,1.0,2.0,southern metropolitan,191.0
2,u,1053000.0,9.7,1.0,2.0,southern metropolitan,191.0
3,h,1800000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,t,1472000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,2120000.0,9.7,1.0,2.0,southern metropolitan,191.0
4,h,1800000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,1910000.0,9.7,1.0,2.0,southern metropolitan,191.0
2,u,754000.0,9.7,1.0,1.0,southern metropolitan,191.0
3,h,1605000.0,9.7,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,3.0,southern metropolitan,191.0
3,h,1490000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,u,905000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2188000.0,9.7,2.0,2.0,southern metropolitan,191.0
2,u,755000.0,9.7,1.0,1.0,southern metropolitan,191.0
4,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
4,h,1947000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
4,h,1801000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,t,1100000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,2.0,1.0,southern metropolitan,191.0
2,u,650000.0,9.7,1.0,1.0,southern metropolitan,191.0
4,h,1820000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.7,2.0,1.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,3.0,southern metropolitan,191.0
3,t,1385000.0,9.7,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
4,h,2000000.0,9.7,1.0,2.0,southern metropolitan,191.0
4,h,1900000.0,9.7,2.0,1.0,southern metropolitan,191.0
3,h,2250000.0,9.7,2.0,1.0,southern metropolitan,191.0
3,h,1750000.0,9.7,2.0,3.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,3.0,southern metropolitan,191.0
4,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,1810000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,t,1100000.0,9.7,2.0,1.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,2.0,southern metropolitan,191.0
3,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,1912000.0,9.7,1.0,2.0,southern metropolitan,191.0
2,u,730000.0,9.7,1.0,1.0,southern metropolitan,191.0
4,h,1530000.0,9.7,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.7,3.0,3.0,southern metropolitan,191.0
3,h,1500000.0,9.7,2.0,2.0,southern metropolitan,191.0
3,h,1850000.0,9.7,1.0,1.0,southern metropolitan,191.0
4,h,1700000.0,9.7,1.0,1.0,southern metropolitan,191.0
2,h,1010000.0,9.7,1.0,1.0,southern metropolitan,191.0
3,t,1315000.0,9.2,2.0,2.0,southern metropolitan,191.0
3,h,1500000.0,9.2,2.0,1.0,southern metropolitan,191.0
4,h,2250000.0,9.2,3.0,3.0,southern metropolitan,191.0
2,h,1080000.0,9.2,1.0,1.0,southern metropolitan,191.0
4,u,1450000.0,9.2,2.0,2.0,southern metropolitan,191.0
2,h,1305000.0,9.2,2.0,2.0,southern metropolitan,191.0
5,h,1350000.0,9.2,2.0,1.0,southern metropolitan,191.0
4,h,1905000.0,9.2,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.2,3.0,2.0,southern metropolitan,191.0
4,h,1900000.0,9.2,2.0,2.0,southern metropolitan,191.0
3,h,2250000.0,9.2,1.0,2.0,southern metropolitan,191.0
3,h,2160000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,2205000.0,9.2,2.0,2.0,southern metropolitan,191.0
3,h,1265000.0,9.2,2.0,1.0,southern metropolitan,191.0
3,h,2000000.0,9.2,1.0,3.0,southern metropolitan,191.0
4,h,1750000.0,9.2,2.0,2.0,southern metropolitan,191.0
3,h,1450000.0,9.2,1.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,1825000.0,9.2,2.0,3.0,southern metropolitan,191.0
4,h,2250000.0,9.2,1.0,3.0,southern metropolitan,191.0
4,h,1570000.0,9.2,2.0,1.0,southern metropolitan,191.0
5,h,2250000.0,9.2,3.0,2.0,southern metropolitan,191.0
4,h,1750000.0,9.2,3.0,3.0,southern metropolitan,191.0
3,t,1150000.0,9.2,2.0,1.0,southern metropolitan,191.0
3,h,1575000.0,9.2,2.0,2.0,southern metropolitan,191.0
5,h,1505000.0,9.2,2.0,2.0,southern metropolitan,191.0
3,h,920000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,1572000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,1500000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,t,1400000.0,9.2,2.0,1.0,southern metropolitan,191.0
5,h,1750000.0,9.2,3.0,2.0,southern metropolitan,191.0
4,h,1850000.0,9.2,2.0,2.0,southern metropolitan,191.0
3,h,1480000.0,9.2,1.0,2.0,southern metropolitan,191.0
4,h,1400000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,2130000.0,9.2,3.0,2.0,southern metropolitan,191.0
3,u,1050000.0,9.2,2.0,2.0,southern metropolitan,191.0
5,h,2250000.0,9.2,3.0,2.0,southern metropolitan,191.0
2,u,709000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,1740000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.2,3.0,2.0,southern metropolitan,191.0
4,h,1388800.0,9.2,2.0,1.0,southern metropolitan,191.0
4,h,1702000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,1800000.0,9.2,2.0,3.0,southern metropolitan,191.0
4,h,2250000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,2250000.0,9.2,3.0,2.0,southern metropolitan,191.0
2,h,1400000.0,9.2,1.0,1.0,southern metropolitan,191.0
2,t,860000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,1670000.0,9.2,3.0,2.0,southern metropolitan,191.0
5,h,1500000.0,9.2,1.0,1.0,southern metropolitan,191.0
5,h,2200000.0,9.2,3.0,2.0,southern metropolitan,191.0
3,u,1150000.0,9.2,2.0,2.0,southern metropolitan,191.0
4,h,1350000.0,9.2,2.0,2.0,southern metropolitan,191.0
5,h,2070000.0,9.2,2.0,1.0,southern metropolitan,191.0
3,h,1300000.0,9.2,1.0,2.0,southern metropolitan,191.0
5,h,2190000.0,9.2,2.0,2.0,southern metropolitan,191.0
